Message Type,Sequence Number,Latitude,Longitude,Heading
LCV_BS6_OBD2_PERIODIC,40731,13.23272,80.2801,91.94
LCV_BS6_OBD2_PERIODIC,40732,13.23272,80.2801,44.09
GPS_MESSAGE,1,13.23273,80.28009,319
LCV_BS6_OBD2_PERIODIC,40733,13.23273,80.28009,319.89
LCV_BS6_OBD2_PERIODIC,40734,13.23273,80.28009,261.64
LCV_BS6_OBD2_PERIODIC,40735,13.23273,80.28008,183.52
LCV_BS6_OBD2_PERIODIC,40736,13.23272,80.28007,198.77
LCV_BS6_OBD2_PERIODIC,40737,13.23272,80.28007,282.92
LCV_BS6_OBD2_PERIODIC,40738,13.23272,80.28007,27.26
LCV_BS6_OBD2_PERIODIC,40739,13.23272,80.28006,290.97
LCV_BS6_OBD2_PERIODIC,40740,13.23272,80.28007,5.34
LCV_BS6_OBD2_PERIODIC,40741,13.23271,80.28007,29.2
LCV_BS6_OBD2_PERIODIC,40742,13.23271,80.28008,112.3
GPS_MESSAGE,11,13.23271,80.28009,293
LCV_BS6_OBD2_PERIODIC,40743,13.23271,80.28009,293.89
LCV_BS6_OBD2_PERIODIC,40744,13.23271,80.28009,85.38
LCV_BS6_OBD2_PERIODIC,40745,13.23271,80.28009,327.92
LCV_BS6_OBD2_PERIODIC,40746,13.23271,80.2801,218.55
LCV_BS6_OBD2_PERIODIC,40747,13.23271,80.2801,111.23
LCV_BS6_OBD2_PERIODIC,40748,13.2327,80.28011,151.19
LCV_BS6_OBD2_PERIODIC,40749,13.23269,80.28011,336.47
LCV_BS6_OBD2_PERIODIC,40750,13.23267,80.28013,151.82
LCV_BS6_OBD2_PERIODIC,40751,13.23268,80.28013,64.47
LCV_BS6_OBD2_PERIODIC,40752,13.23268,80.28013,65.12
GPS_MESSAGE,5,13.23268,80.28013,341
LCV_BS6_OBD2_PERIODIC,40753,13.23268,80.28013,341.45
LCV_BS6_OBD2_PERIODIC,40754,13.23268,80.28014,332.51
LCV_BS6_OBD2_PERIODIC,40755,13.23268,80.28014,174.89
LCV_BS6_OBD2_PERIODIC,40756,13.23268,80.28014,347.48
LCV_BS6_OBD2_PERIODIC,40757,13.23268,80.28014,51.45
LCV_BS6_OBD2_PERIODIC,40758,13.23268,80.28014,138.58
LCV_BS6_OBD2_PERIODIC,40759,13.23268,80.28013,287.16
LCV_BS6_OBD2_PERIODIC,40760,13.23269,80.28013,355.25
LCV_BS6_OBD2_PERIODIC,40761,13.2327,80.28013,276.58
LCV_BS6_OBD2_PERIODIC,40762,13.2327,80.28013,255.35
GPS_MESSAGE,15,13.2327,80.28013,329
LCV_BS6_OBD2_PERIODIC,40763,13.2327,80.28013,329.05
LCV_BS6_OBD2_PERIODIC,40764,13.23269,80.28012,192.36
LCV_BS6_OBD2_PERIODIC,40765,13.2327,80.28013,31.46
LCV_BS6_OBD2_PERIODIC,40766,13.23269,80.28012,127.62
LCV_BS6_OBD2_PERIODIC,40767,13.23269,80.28013,75.58
LCV_BS6_OBD2_PERIODIC,40768,13.23269,80.28013,85.3
LCV_BS6_OBD2_PERIODIC,40769,13.2327,80.28014,49.75
LCV_BS6_OBD2_PERIODIC,40770,13.2327,80.28015,38.61
LCV_BS6_OBD2_PERIODIC,40771,13.2327,80.28015,359.95
LCV_BS6_OBD2_PERIODIC,40772,13.23269,80.28015,105.27
GPS_MESSAGE,9,13.2327,80.28015,53
LCV_BS6_OBD2_PERIODIC,40773,13.2327,80.28015,53
LCV_BS6_OBD2_PERIODIC,40774,13.2327,80.28015,312.01
LCV_BS6_OBD2_PERIODIC,40775,13.2327,80.28015,159.19
LCV_BS6_OBD2_PERIODIC,40776,13.23268,80.28014,315.2
LCV_BS6_OBD2_PERIODIC,40777,13.23268,80.28013,285.67
LCV_BS6_OBD2_PERIODIC,40778,13.23268,80.28012,112.98
LCV_BS6_OBD2_PERIODIC,40779,13.23267,80.28011,218.44
LCV_BS6_OBD2_PERIODIC,40780,13.23263,80.28017,95.3
LCV_BS6_OBD2_PERIODIC,40781,13.23259,80.28039,113.59
LCV_BS6_OBD2_PERIODIC,40782,13.23242,80.28064,124.94
GPS_MESSAGE,3,13.23238,80.28081,84
LCV_BS6_OBD2_PERIODIC,40783,13.23238,80.28081,84.54
LCV_BS6_OBD2_PERIODIC,40784,13.23246,80.28103,57.75
LCV_BS6_OBD2_PERIODIC,40785,13.23277,80.28119,18.2
LCV_VEHICLE_TOWED_START,4,13.23294,80.28116,
LCV_BS6_OBD2_PERIODIC,40786,13.23295,80.28115,294.45
LCV_VEHICLE_TOWED_END,5,13.23295,80.28115,
LCV_BS6_OBD2_PERIODIC,40787,13.23287,80.28116,201.3
LCV_BS6_OBD2_PERIODIC,40788,13.23287,80.2812,49.93
LCV_BS6_OBD2_PERIODIC,40789,13.23284,80.28134,117.87
LCV_BS6_OBD2_PERIODIC,40790,13.23278,80.28157,94.79
LCV_BS6_OBD2_PERIODIC,40791,13.23284,80.28184,53.68
LCV_BS6_OBD2_PERIODIC,40792,13.23298,80.282,31.4
GPS_MESSAGE,14,13.23308,80.28201,338
LCV_BS6_OBD2_PERIODIC,40793,13.23308,80.28201,338.04
LCV_BS6_OBD2_PERIODIC,40794,13.23311,80.2819,236.07
LCV_VEHICLE_TOWED_START,6,13.23311,80.2819,
LCV_BS6_OBD2_PERIODIC,40795,13.23289,80.28179,216.91
LCV_BS6_OBD2_PERIODIC,40796,13.23277,80.28153,274.29
LCV_BS6_OBD2_PERIODIC,40797,13.23292,80.28123,306
LCV_BS6_OBD2_PERIODIC,40798,13.23316,80.28095,313.54
LCV_BS6_OBD2_PERIODIC,40799,13.23335,80.28075,311.45
LCV_BS6_OBD2_PERIODIC,40800,13.23347,80.28061,310.08
LCV_BS6_OBD2_PERIODIC,40801,13.23367,80.28037,312.23
LCV_BS6_OBD2_PERIODIC,40802,13.23383,80.28016,307.64
GPS_MESSAGE,9,13.23401,80.27997,309
LCV_BS6_OBD2_PERIODIC,40803,13.23401,80.27997,309.45
LCV_BS6_OBD2_PERIODIC,40804,13.23421,80.27972,305.26
LCV_BS6_OBD2_PERIODIC,40805,13.23431,80.27957,318.27
LCV_BS6_OBD2_PERIODIC,40806,13.23431,80.27957,310.5
LCV_VEHICLE_TOWED_END,9,13.23431,80.27957,
LCV_BS6_OBD2_PERIODIC,40807,13.23439,80.27951,321.73
LCV_BS6_OBD2_PERIODIC,40808,13.23455,80.27948,19.39
LCV_BS6_OBD2_PERIODIC,40809,13.23464,80.27956,43.58
LCV_BS6_OBD2_PERIODIC,40810,13.23465,80.27959,57.75
LCV_BS6_OBD2_PERIODIC,40811,13.23467,80.27955,271.6
LCV_BS6_OBD2_PERIODIC,40812,13.23475,80.27946,324.29
GPS_MESSAGE,4,13.23483,80.27924,294
LCV_BS6_OBD2_PERIODIC,40813,13.23483,80.27924,294.48
LCV_BS6_OBD2_PERIODIC,40814,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40815,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40816,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40817,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40818,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40819,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40820,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40821,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40822,13.235,80.27928,30.01
GPS_MESSAGE,14,13.235,80.27928,30
LCV_BS6_OBD2_PERIODIC,40823,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40824,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40825,13.235,80.27928,30.01
IGNITION_OFF,10,13.235,80.27928,
LCV_BS6_OBD2_PERIODIC,40826,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40827,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40828,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40829,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40830,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40831,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40832,13.235,80.27928,30.01
GPS_MESSAGE,9,13.235,80.27928,30
LCV_BS6_OBD2_PERIODIC,40833,13.235,80.27928,30.01
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,40834,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40835,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40836,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40837,13.235,80.27928,30.01
LCV_BS6_OBD2_PERIODIC,40838,13.23499,80.27954,168.47
LCV_BS6_OBD2_PERIODIC,40839,13.23482,80.27968,134.14
LCV_BS6_OBD2_PERIODIC,40840,13.23478,80.27969,123.91
LCV_BS6_OBD2_PERIODIC,40841,13.23478,80.27969,123.91
LCV_BS6_OBD2_PERIODIC,40842,13.23478,80.27969,123.91
GPS_MESSAGE,3,13.23516,80.27981,190
LCV_BS6_OBD2_PERIODIC,40843,13.23516,80.27981,190.72
LCV_BS6_OBD2_PERIODIC,40844,13.23509,80.28007,126.29
LCV_BS6_OBD2_PERIODIC,40845,13.23517,80.27979,280.58
GPS_MESSAGE,5,13.23518,80.27975,327
TRIP_END,6,13.23518,80.27975,
TRIP_START,0,13.23518,80.27975,
VERSION_UPDATE,0,13.23518,80.27975,
GPS_MESSAGE,1,13.23518,80.27975,327
IGNITION_ON,1,13.23518,80.27975,
LCV_BS6_OBD2_PERIODIC,40846,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40847,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40848,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40849,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40850,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40851,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40852,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40853,13.23518,80.27975,327.04
LCV_BS6_OBD2_PERIODIC,40854,13.23518,80.27975,327.04
GPS_MESSAGE,7,13.23518,80.27975,327
LCV_BS6_OBD2_PERIODIC,40855,13.23518,80.27975,327.04
HEARTBEAT_MESSAGE,0,0,0,
GPS_MESSAGE,8,13.23462,80.27855,276
LCV_BS6_OBD2_PERIODIC,40856,13.23462,80.27855,276.19
LCV_BS6_OBD2_PERIODIC,40857,13.23466,80.27844,295.72
LCV_BS6_OBD2_PERIODIC,40858,13.23472,80.27835,288.76
LCV_BS6_OBD2_PERIODIC,40859,13.23482,80.27814,289.07
LCV_BS6_OBD2_PERIODIC,40860,13.23494,80.27792,294.2
LCV_VEHICLE_TOWED_START,2,13.23494,80.27784,
LCV_BS6_OBD2_PERIODIC,40861,13.23494,80.2778,274.27
LCV_BS6_OBD2_PERIODIC,40862,13.23496,80.27779,254.08
LCV_VEHICLE_TOWED_END,3,13.23497,80.27784,
LCV_BS6_OBD2_PERIODIC,40863,13.23499,80.27789,355.79
LCV_BS6_OBD2_PERIODIC,40864,13.23496,80.27808,1.88
LCV_BS6_OBD2_PERIODIC,40865,13.23508,80.2783,80
GPS_MESSAGE,3,13.23508,80.27839,82
LCV_BS6_OBD2_PERIODIC,40866,13.23497,80.27849,122.05
LCV_BS6_OBD2_PERIODIC,40867,13.23474,80.27861,135.14
LCV_BS6_OBD2_PERIODIC,40868,13.23471,80.2786,274.39
LCV_BS6_OBD2_PERIODIC,40869,13.23471,80.2786,111.69
LCV_BS6_OBD2_PERIODIC,40870,13.23473,80.27866,149.69
LCV_BS6_OBD2_PERIODIC,40871,13.23468,80.27869,137.92
LCV_BS6_OBD2_PERIODIC,40872,13.23467,80.2788,98.58
LCV_BS6_OBD2_PERIODIC,40873,13.23463,80.27902,93.51
LCV_BS6_OBD2_PERIODIC,40874,13.23462,80.27924,92.29
LCV_BS6_OBD2_PERIODIC,40875,13.23462,80.27945,93.55
GPS_MESSAGE,14,13.23463,80.27952,88
LCV_BS6_OBD2_PERIODIC,40876,13.23463,80.27965,91.86
LCV_BS6_OBD2_PERIODIC,40877,13.23461,80.2798,108.93
LCV_VEHICLE_TOWED_START,4,13.23458,80.27989,
LCV_BS6_OBD2_PERIODIC,40878,13.23462,80.2799,337.94
LCV_BS6_OBD2_PERIODIC,40879,13.23455,80.28005,90.26
LCV_VEHICLE_TOWED_END,5,13.23458,80.28009,
LCV_BS6_OBD2_PERIODIC,40880,13.23458,80.2801,54.9
LCV_BS6_OBD2_PERIODIC,40881,13.23444,80.27991,264.54
LCV_BS6_OBD2_PERIODIC,40882,13.23433,80.27975,251.63
IGNITION_OFF,6,13.23435,80.27964,
LCV_BS6_OBD2_PERIODIC,40883,13.23435,80.27948,263.16
LCV_BS6_OBD2_PERIODIC,40884,13.2344,80.27932,277.26
LCV_BS6_OBD2_PERIODIC,40885,13.23449,80.27932,299.57
GPS_MESSAGE,8,13.23451,80.27932,292
LCV_BS6_OBD2_PERIODIC,40886,13.23449,80.27937,277.63
LCV_BS6_OBD2_PERIODIC,40887,13.23457,80.27945,321.17
LCV_VEHICLE_TOWED_START,7,13.23459,80.27948,
LCV_BS6_OBD2_PERIODIC,40888,13.23457,80.27963,118.52
LCV_BS6_OBD2_PERIODIC,40889,13.23449,80.27994,91.93
LCV_BS6_OBD2_PERIODIC,40890,13.23449,80.28035,83.01
LCV_BS6_OBD2_PERIODIC,40891,13.23457,80.28068,80.95
LCV_BS6_OBD2_PERIODIC,40892,13.23459,80.28072,85.76
LCV_BS6_OBD2_PERIODIC,40893,13.23479,80.28,10.78
LCV_BS6_OBD2_PERIODIC,40894,13.23472,80.27996,100.83
LCV_VEHICLE_TOWED_END,9,13.23472,80.27996,
LCV_BS6_OBD2_PERIODIC,40895,13.23444,80.28007,151.02
GPS_MESSAGE,2,13.2344,80.28007,214
LCV_BS6_OBD2_PERIODIC,40896,13.23437,80.27999,270.11
LCV_BS6_OBD2_PERIODIC,40897,13.23433,80.28,85.12
LCV_BS6_OBD2_PERIODIC,40898,13.23426,80.27997,161.61
LCV_BS6_OBD2_PERIODIC,40899,13.23429,80.27967,266.54
LCV_BS6_OBD2_PERIODIC,40900,13.23437,80.27957,311.17
LCV_BS6_OBD2_PERIODIC,40901,13.23433,80.28004,85.41
LCV_BS6_OBD2_PERIODIC,40902,13.23427,80.28024,92.45
GPS_MESSAGE,9,13.23426,80.28028,97
TRIP_END,10,13.23426,80.28028,
TRIP_START,0,13.23426,80.28028,
VERSION_UPDATE,0,13.23426,80.28028,
GPS_MESSAGE,1,13.23426,80.28028,97
IGNITION_ON,1,13.23426,80.28028,
LCV_BS6_OBD2_PERIODIC,40903,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40904,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40905,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40906,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40907,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40908,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40909,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40910,13.23426,80.28028,97.36
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,40911,13.23426,80.28028,97.36
GPS_MESSAGE,6,13.23426,80.28028,97
LCV_BS6_OBD2_PERIODIC,40912,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40913,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40914,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40915,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40916,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40917,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40918,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40919,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40920,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40921,13.23426,80.28028,97.36
GPS_MESSAGE,1,13.23426,80.28028,97
LCV_BS6_OBD2_PERIODIC,40922,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40923,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40924,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40925,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40926,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40927,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40928,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40929,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40930,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40931,13.23426,80.28028,97.36
GPS_MESSAGE,11,13.23426,80.28028,97
LCV_BS6_OBD2_PERIODIC,40932,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40933,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40934,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40935,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40936,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40937,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40938,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40939,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40940,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40941,13.23426,80.28028,97.36
GPS_MESSAGE,5,13.23426,80.28028,97
LCV_BS6_OBD2_PERIODIC,40942,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40943,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40944,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40945,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40946,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40947,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40948,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40949,13.23426,80.28028,97.36
LCV_BS6_OBD2_PERIODIC,40950,13.23473,80.27908,149.86
LCV_BS6_OBD2_PERIODIC,40951,13.23493,80.2793,246.77
GPS_MESSAGE,15,13.23493,80.2793,118
LCV_BS6_OBD2_PERIODIC,40952,13.23489,80.27932,100.18
LCV_BS6_OBD2_PERIODIC,40953,13.23485,80.27931,123.18
LCV_BS6_OBD2_PERIODIC,40954,13.23482,80.27921,307.07
LCV_BS6_OBD2_PERIODIC,40955,13.23476,80.27903,345.75
LCV_BS6_OBD2_PERIODIC,40956,13.23478,80.27899,310.8
LCV_BS6_OBD2_PERIODIC,40957,13.23478,80.27902,11.13
LCV_BS6_OBD2_PERIODIC,40958,13.23483,80.27915,76.22
LCV_BS6_OBD2_PERIODIC,40959,13.23481,80.27914,7.48
GPS_MESSAGE,8,13.23482,80.27917,68
LCV_BS6_OBD2_PERIODIC,40960,13.23483,80.27919,53.77
LCV_BS6_OBD2_PERIODIC,40961,13.23486,80.27917,52.81
LCV_BS6_OBD2_PERIODIC,40962,13.23496,80.27935,321.95
LCV_BS6_OBD2_PERIODIC,40963,13.23503,80.27941,3.33
LCV_BS6_OBD2_PERIODIC,40964,13.23513,80.27938,14.38
IGNITION_OFF,2,13.23513,80.27938,
LCV_BS6_OBD2_PERIODIC,40965,13.23508,80.27941,148.13
LCV_BS6_OBD2_PERIODIC,40966,13.23515,80.27943,20.71
LCV_BS6_OBD2_PERIODIC,40967,13.23513,80.27941,230.46
LCV_BS6_OBD2_PERIODIC,40968,13.23509,80.27942,224.52
LCV_BS6_OBD2_PERIODIC,40969,13.23511,80.27943,336.94
GPS_MESSAGE,4,13.23512,80.27944,20
LCV_BS6_OBD2_PERIODIC,40970,13.23513,80.27944,354.76
LCV_BS6_OBD2_PERIODIC,40971,13.2351,80.27946,358.63
LCV_BS6_OBD2_PERIODIC,40972,13.23512,80.27947,251.77
LCV_BS6_OBD2_PERIODIC,40973,13.23511,80.27949,6.88
LCV_BS6_OBD2_PERIODIC,40974,13.23511,80.27949,286
LCV_BS6_OBD2_PERIODIC,40975,13.23511,80.27949,309.54
LCV_BS6_OBD2_PERIODIC,40976,13.23512,80.27951,269.35
LCV_BS6_OBD2_PERIODIC,40977,13.23511,80.27957,266.92
LCV_BS6_OBD2_PERIODIC,40978,13.2351,80.27954,254.02
LCV_BS6_OBD2_PERIODIC,40979,13.23505,80.27955,222.41
GPS_MESSAGE,15,13.23499,80.2795,198
LCV_BS6_OBD2_PERIODIC,40980,13.23499,80.27951,264.02
LCV_BS6_OBD2_PERIODIC,40981,13.23499,80.2795,5.98
LCV_BS6_OBD2_PERIODIC,40982,13.235,80.2795,266.55
LCV_BS6_OBD2_PERIODIC,40983,13.23505,80.2795,219.61
LCV_BS6_OBD2_PERIODIC,40984,13.23511,80.27946,0.87
GPS_MESSAGE,4,13.23511,80.27946,0
TRIP_END,5,13.23511,80.27946,
TRIP_START,0,13.23511,80.27946,
VERSION_UPDATE,0,13.23511,80.27946,
GPS_MESSAGE,1,13.23511,80.27946,0
IGNITION_ON,1,13.23511,80.27946,
LCV_BS6_OBD2_PERIODIC,40985,13.23511,80.27946,0.87
GPS_MESSAGE,2,13.23525,80.27941,276
LCV_BS6_OBD2_PERIODIC,40986,13.23525,80.27941,276.35
LCV_BS6_OBD2_PERIODIC,40987,13.235,80.27962,18.29
LCV_BS6_OBD2_PERIODIC,40988,13.23508,80.27955,24.47
LCV_BS6_OBD2_PERIODIC,40989,13.2352,80.2795,6.9
LCV_BS6_OBD2_PERIODIC,40990,13.23529,80.27943,347.73
LCV_BS6_OBD2_PERIODIC,40991,13.2353,80.27936,275.35
LCV_BS6_OBD2_PERIODIC,40992,13.23535,80.27921,285.51
LCV_BS6_OBD2_PERIODIC,40993,13.23536,80.27908,267.51
LCV_BS6_OBD2_PERIODIC,40994,13.23541,80.27891,260.54
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,40995,13.23543,80.2788,281.73
GPS_MESSAGE,8,13.23544,80.27875,276
LCV_BS6_OBD2_PERIODIC,40996,13.23545,80.2787,264.94
LCV_BS6_OBD2_PERIODIC,40997,13.23545,80.27857,264.72
LCV_BS6_OBD2_PERIODIC,40998,13.2355,80.27846,279.07
LCV_BS6_OBD2_PERIODIC,40999,13.23555,80.2784,275.25
LCV_BS6_OBD2_PERIODIC,41000,13.23554,80.27833,276.3
LCV_BS6_OBD2_PERIODIC,41001,13.23551,80.27835,260.17
LCV_BS6_OBD2_PERIODIC,41002,13.23556,80.27822,271.23
LCV_BS6_OBD2_PERIODIC,41003,13.2356,80.27814,278.33
LCV_BS6_OBD2_PERIODIC,41004,13.23566,80.27804,278.29
LCV_BS6_OBD2_PERIODIC,41005,13.23567,80.27792,267.1
GPS_MESSAGE,3,13.23566,80.2779,277
LCV_BS6_OBD2_PERIODIC,41006,13.23566,80.27784,255.69
LCV_BS6_OBD2_PERIODIC,41007,13.23567,80.27775,274.98
LCV_VEHICLE_TOWED_START,2,13.23568,80.2777,
LCV_BS6_OBD2_PERIODIC,41008,13.23569,80.27766,276.69
LCV_VEHICLE_TOWED_END,3,13.2357,80.27765,
LCV_BS6_OBD2_PERIODIC,41009,13.23572,80.27759,275.75
LCV_BS6_OBD2_PERIODIC,41010,13.23574,80.2775,278.08
LCV_BS6_OBD2_PERIODIC,41011,13.23575,80.27741,296.67
LCV_BS6_OBD2_PERIODIC,41012,13.23577,80.27731,292.67
LCV_BS6_OBD2_PERIODIC,41013,13.23577,80.27723,275.82
LCV_BS6_OBD2_PERIODIC,41014,13.23579,80.27708,271.33
LCV_BS6_OBD2_PERIODIC,41015,13.2358,80.27696,258.42
GPS_MESSAGE,0,13.2358,80.27691,265
LCV_BS6_OBD2_PERIODIC,41016,13.23579,80.2768,261.82
LCV_BS6_OBD2_PERIODIC,41017,13.23582,80.27662,280.92
LCV_BS6_OBD2_PERIODIC,41018,13.23588,80.27645,288.6
LCV_VEHICLE_TOWED_START,4,13.23592,80.27638,
LCV_BS6_OBD2_PERIODIC,41019,13.23596,80.27631,287.36
LCV_BS6_OBD2_PERIODIC,41020,13.23599,80.27621,276.45
LCV_BS6_OBD2_PERIODIC,41021,13.23601,80.27609,272.45
LCV_BS6_OBD2_PERIODIC,41022,13.23602,80.27601,281.01
LCV_BS6_OBD2_PERIODIC,41023,13.23607,80.27581,276.6
LCV_BS6_OBD2_PERIODIC,41024,13.23611,80.27561,275.89
LCV_BS6_OBD2_PERIODIC,41025,13.23613,80.27535,277.75
GPS_MESSAGE,12,13.23614,80.27526,282
LCV_BS6_OBD2_PERIODIC,41026,13.23616,80.27514,262.44
LCV_BS6_OBD2_PERIODIC,41027,13.23619,80.27493,279.67
LCV_BS6_OBD2_PERIODIC,41028,13.23621,80.27485,275.61
LCV_BS6_OBD2_PERIODIC,41029,13.23625,80.27479,290.89
LCV_BS6_OBD2_PERIODIC,41030,13.2363,80.27462,281.91
LCV_BS6_OBD2_PERIODIC,41031,13.23635,80.27438,284.42
LCV_BS6_OBD2_PERIODIC,41032,13.23638,80.27425,269.35
LCV_BS6_OBD2_PERIODIC,41033,13.2364,80.27412,269.11
LCV_BS6_OBD2_PERIODIC,41034,13.23634,80.27402,206.8
LCV_BS6_OBD2_PERIODIC,41035,13.2361,80.27402,186.88
GPS_MESSAGE,8,13.23605,80.27403,178
LCV_BS6_OBD2_PERIODIC,41036,13.23601,80.27402,186.72
LCV_VEHICLE_TOWED_END,8,13.236,80.27403,
LCV_BS6_OBD2_PERIODIC,41037,13.236,80.27403,145.63
LCV_BS6_OBD2_PERIODIC,41038,13.236,80.27403,252.08
LCV_BS6_OBD2_PERIODIC,41039,13.236,80.27402,144.41
LCV_BS6_OBD2_PERIODIC,41040,13.23601,80.27403,200.08
LCV_BS6_OBD2_PERIODIC,41041,13.236,80.27405,102.83
LCV_BS6_OBD2_PERIODIC,41042,13.23605,80.27407,43.08
LCV_BS6_OBD2_PERIODIC,41043,13.23604,80.27402,328.77
LCV_BS6_OBD2_PERIODIC,41044,13.23604,80.27402,157.63
LCV_BS6_OBD2_PERIODIC,41045,13.23603,80.27402,346.76
GPS_MESSAGE,4,13.23602,80.27403,129
LCV_BS6_OBD2_PERIODIC,41046,13.23601,80.27402,357.61
LCV_BS6_OBD2_PERIODIC,41047,13.23599,80.27403,189.8
LCV_BS6_OBD2_PERIODIC,41048,13.23598,80.27403,200.74
LCV_BS6_OBD2_PERIODIC,41049,13.236,80.27403,112.37
LCV_BS6_OBD2_PERIODIC,41050,13.23598,80.27405,93.19
LCV_BS6_OBD2_PERIODIC,41051,13.236,80.27406,70.65
LCV_BS6_OBD2_PERIODIC,41052,13.23602,80.27411,57.09
LCV_BS6_OBD2_PERIODIC,41053,13.23602,80.27412,182.66
LCV_BS6_OBD2_PERIODIC,41054,13.23598,80.27408,235.3
LCV_BS6_OBD2_PERIODIC,41055,13.23598,80.27408,95.87
GPS_MESSAGE,15,13.23598,80.27408,105
LCV_BS6_OBD2_PERIODIC,41056,13.23597,80.27409,101.51
LCV_BS6_OBD2_PERIODIC,41057,13.23594,80.27407,204.58
LCV_BS6_OBD2_PERIODIC,41058,13.23573,80.27403,181.61
